word,category
赤贫,negative
走下坡,negative
走下坡路,negative
走人,negative
走低,negative
走后门,negative
走失,negative
走弱,negative
走投无路,negative
走狗,negative
走着瞧,negative
走私,negative
走跌,negative
走软,negative
走过场,negative
走马观花,negative
赶不上,negative
赶出,negative
赶尽杀绝,negative
赶走,negative
起哄,negative
起步晚,negative
起疑心,negative
起纠纷,negative
起诉,negative
起诉书,negative
起诉人,negative
起诉状,negative
起起伏伏,negative
趁火打劫,negative
超出限度,negative
超支,negative
超标,negative
超负荷,negative
超负荷的,negative
超跌,negative
超跌股,negative
超载,negative
超限,negative
超预算,negative
越位,negative
越境,negative
越权,negative
越来越低,negative
越来越少,negative
越轨,negative
越轨的,negative
越陷越深,negative
趋冷,negative
趋弱,negative
趋紧,negative
趾高气扬,negative
跋扈,negative
跌,negative
跌下来,negative
跌价,negative
跌倒,negative
跌停,negative
跌停板,negative
跌入,negative
跌出,negative
跌到,negative
跌势,negative
跌去,negative
跌回,negative
跌多涨少,negative
跌幅,negative
跌幅为,negative
跌幅居前,negative
跌幅超过,negative
跌幅较大,negative
跌幅高达,negative
跌得,negative
跌掉,negative
跌破,negative
跌破面值,negative
跌穿,negative
跌至,negative
跌落,negative
跌超,negative
跌跌,negative
跌近,negative
跑不动,negative
跛行,negative
跛足,negative
跟不上,negative
跟风,negative
跟风盘,negative
跪,negative
跳楼,negative
跳楼自杀,negative
跳水,negative
跳票,negative
跳空,negative
践踏,negative
踌躇,negative
踌躇不前,negative
踏空,negative
踟蹰,negative
踟蹰不前,negative
踟躇,negative
踢出局,negative
踩踏,negative
蹂躏,negative
蹉跎,negative
蹊跷,negative
蹒跚,negative
蹒跚的,negative
蹩脚,negative
躁动,negative
身亡,negative
身陷,negative
躲开,negative
躲藏,negative
躲避,negative
车祸,negative
轩然大波,negative
转亏,negative
转冷,negative
转嫁,negative
转差,negative
转弱,negative
转淡,negative
转负,negative
转跌,negative
软弱,negative
软肋,negative
轰击,negative
轰炸,negative
轰鸣,negative
轻举妄动,negative
轻信,negative
轻率,negative
轻率的,negative
轻罪,negative
轻蔑,negative
轻蔑的,negative
轻薄,negative
轻视,negative
较劲,negative
较坏,negative
较少,negative
较差,negative
较弱,negative
较慢的,negative
较量,negative
较难,negative
辐射,negative
输大市,negative
输家,negative
输掉,negative
输的,negative
辛酸,negative
辜负,negative
辞呈,negative
辞职,negative
辞退,negative
辣手,negative
辩护,negative
辩解,negative
辩驳,negative
辱骂,negative
辱骂的,negative
边缘化,negative
迁就,negative
迁怒,negative
迂腐,negative
过不去,negative
过世,negative
过于老化,negative
过份,negative
过低,negative
过冷,negative
过分,negative
过分地,negative
过分强调,negative
过分的,negative
过分重视,negative
过剩,negative
过多,negative
过多的,negative
过大,negative
过大而,negative
过失,negative
过头,negative
过少,negative
过度,negative
过度供给,negative
过度劳累,negative
过度生产,negative
过度的,negative
过度运转,negative
过强,negative
过得去,negative
过快,negative
过意不去,negative
过慢,negative
过敏,negative
过早,negative
过早地,negative
过早的,negative
过时,negative
过时的,negative
过期,negative
过期的,negative
过松,negative
过激,negative
过火,negative
过热,negative
过猛,negative
过紧,negative
过节,negative
过虑,negative
过街老鼠,negative
过载,negative
过重的负担,negative
过量,negative
过错,negative
过饱,negative
过高,negative
过高的,negative
过高的估计,negative
迎合,negative
运行中断,negative
近视,negative
进度缓慢,negative
进行勒索,negative
进退两难,negative
进退维谷,negative
远不如,negative
远未,negative
远离,negative
远远不够,negative
违反,negative
违反者,negative
违反规则的,negative
违反规定,negative
违宪,negative
违建,negative
违法,negative
违法乱纪,negative
违法地,negative
违法活动,negative
违法犯罪,negative
违法的,negative
违法者,negative
违法行为,negative
违法违纪,negative
违犯,negative
违禁,negative
违章,negative
违章建筑,negative
违约,negative
违约金,negative
违约风险,negative
违纪,negative
违纪行为,negative
违背,negative
违规,negative
违规操作,negative
违规行为,negative
连亏,negative
连篇累牍,negative
连累,negative
连跌,negative
连遭,negative
连阴,negative
连降,negative
迟,negative
迟到,negative
迟到的,negative
迟延,negative
迟来,negative
迟滞,negative
迟疑,negative
迟疑不决,negative
迟的,negative
迟缓,negative
迟迟,negative
迟钝,negative
迟钝的,negative
迫不及待,negative
迫不得已,negative
迫使,negative
迫害,negative
迷乱,negative
迷住,negative
迷信,negative
迷失,negative
迷局,negative
迷恋,negative
迷惑,negative
迷惑的,negative
迷惘,negative
迷离,negative
迷茫,negative
迷路,negative
迷途,negative
迷雾,negative
追债,negative
追偿,negative
追悔莫及,negative
追涨,negative
追涨杀跌,negative
追究,negative
追缴,negative
追讨,negative
追责,negative
追逃,negative
追高,negative
退伙,negative
退位,negative
退出,negative
退化,negative
退化的,negative
退却,negative
退场,negative
退坡,negative
退市,negative
退意,negative
退换货,negative
退步,negative
退潮,negative
退税,negative
退缩,negative
退让,negative
退货,negative
适得其反,negative
逃不过,negative
逃之夭夭,negative
逃亡,negative
逃离,negative
逃税,negative
逃脱,negative
逃走,negative
逃跑,negative
逃避,negative
逃避的,negative
逆境,negative
逆流,negative
逆着,negative
逆耳,negative
逆行,negative
逊,negative
逊于,negative
逊色,negative
逍遥法外,negative
逐出,negative
通同作弊,negative
通报批评,negative
通病,negative
通缉,negative
逝世,negative
逞威,negative
逞强,negative
造作,negative
造假,negative
造假者,negative
造成,negative
造成冲击,negative
造谣,negative
逮住,negative
逮捕,negative
逮捕的,negative
逼,negative
逼上梁山,negative
逼不得已,negative
逼人,negative
逼仄,negative
逼使,negative
逼入,negative
逼婚,negative
逼宫,negative
逼死,negative
逼空,negative
逼视,negative
逼走,negative
逼近,negative
逼迫,negative
逼退,negative
逼问,negative
逾期,negative
遇冷,negative
遇到困难,negative
遇挫,negative
遇阻,negative
遇险,negative
遇难,negative
遇难者,negative
遏制,negative
遏制的,negative
遏抑,negative
遏止,negative
道德败坏,negative
道德风险,negative
道歉,negative
道歉信,negative
遗失,negative
遗忘,negative
遗憾,negative
遗漏,negative
遗留问题,negative
遣散,negative
遥遥无期,negative
遭,negative
遭受,negative
遭否,negative
遭殃,negative
遭破坏的,negative
遭遇,negative
遮丑,negative
遮掩,negative
遮掩的,negative
遮羞布,negative
遮蔽,negative
遮遮掩掩,negative
避债,negative
避免,negative
避开,negative
避税,negative
避而不谈,negative
避讳,negative
避重就轻,negative
邪恶,negative
邪恶的,negative
邪路,negative
邪门,negative
郁郁寡欢,negative
郁闷,negative
鄙夷,negative
鄙弃,negative
鄙视,negative
配错,negative
酒鬼,negative
酷刑,negative
酷热,negative
酸楚,negative
酸溜溜,negative
酿成,negative
醉汉,negative
醉醺醺,negative
重伤,negative
重债,negative
重击,negative
重创,negative
重压,negative
重大事故,negative
重大损失,negative
重大过失,negative
重担,negative
重挫,negative
重新募集资金,negative
重新评估,negative
重演,negative
重灾区,negative
重症,negative
重罪,negative
重负,negative
重蹈,negative
重蹈覆辙,negative
重重困难,negative
野心勃勃,negative
野蛮,negative
野蛮人,negative
金融危机,negative
金融风暴,negative
金融风险,negative
釜底抽薪,negative
钉子户,negative
钱紧,negative
钱荒,negative
钳制,negative
钻心,negative
钻牛角尖,negative
钻空子,negative
钻营,negative
铁公鸡,negative
铤而走险,negative
铩羽而归,negative
铲除,negative
银根紧,negative
银根紧的,negative
铺张,negative
铺张浪费,negative
链断裂,negative
销毁,negative
锁死,negative
锁链,negative
锐减,negative
错,negative
错乱,negative
错位的,negative
错单,negative
错失,negative
错字,negative
错怪,negative
错愕,negative
错报,negative
错杀,negative
错案,negative
错漏,negative
错综,negative
错综复杂,negative
错觉,negative
错误,negative
错误判断,negative
错误地,negative
错误处理,negative
错误的,negative
错过,negative
错配,negative
镇压,negative
长阴,negative
门可罗雀,negative
门外汉,negative
闪失,negative
闪崩,negative
闭关,negative
闭塞,negative
闭门造车,negative
问责,negative
问题,negative
问题的,negative
闯入,negative
闯祸,negative
闷棍,negative
闷死,negative
闷气,negative
闷热,negative
闷闷不乐,negative
闹事,negative
闹僵,negative
闹别扭,negative
闹剧,negative
闹哄哄,negative
闹大,negative
闹翻,negative
闹脾气,negative
闹腾,negative
闹革命,negative
闹鬼,negative
闻风丧胆,negative
阉割,negative
阔绰,negative
防不胜防,negative
防卫,negative
防备,negative
防守,negative
防护,negative
防止,negative
阳奉阴违,negative
阴,negative
阴云,negative
阴冷,negative
阴影,negative
阴暗,negative
阴暗的,negative
阴线,negative
阴谋,negative
阴谋的,negative
阴谋者,negative
阴谋集团,negative
阴跌,negative
阴郁,negative
阴险,negative
阴雨,negative
阴霾,negative
阵痛,negative
阵痛期,negative
阻力,negative
阻塞,negative
阻拦,negative
阻挠,negative
阻挡,negative
阻断,negative
阻止,negative
阻滞,negative
阻碍,negative
阻碍物,negative
阻隔,negative
阿斗,negative
阿谀奉承,negative
附和,negative
附庸,negative
陈旧,negative
陈腐,negative
陈规,negative
陈言,negative
陈词滥调,negative
陋习,negative
陋规,negative
陌生,negative
降,negative
降低,negative
降幅,negative
降幅为,negative
降格,negative
降温,negative
降等,negative
降级,negative
降级的,negative
降职,negative
降至,negative
降薪,negative
降评,negative
降速,negative
降雪,negative
限于,negative
限产,negative
限制,negative
限制性,negative
限制的,negative
限售,negative
限度,negative
限行,negative
限购,negative
限贷,negative
陡然,negative
除名,negative
除害,negative
除掉,negative
除牌,negative
陨落,negative
险,negative
险境,negative
险守,negative
险恶,negative
险恶的,negative
险情,negative
陷,negative
陷于,negative
陷井,negative
陷入,negative
陷入僵局,negative
陷入僵局的,negative
陷入困境,negative
陷害,negative
陷落,negative
陷阱,negative
随便,negative
随波逐流,negative
隐忧,negative
隐患,negative
隐晦,negative
隐瞒,negative
隐藏,negative
隐藏的,negative
隐退,negative
隔开,negative
隔离,negative
隔绝,negative
隔膜,negative
隔行如隔山,negative
隔阂,negative
隔靴搔痒,negative
障碍,negative
障碍物,negative
难,negative
难上加难,negative
难为情,negative
难事,negative
难于,negative
难产,negative
难以,negative
难以为继,negative
难以完成,negative
难以实现,negative
难以实行,negative
难以承受,negative
难以把握,negative
难以捉摸,negative
难以相信,negative
难以确定,negative
难以置信,negative
难以置信的,negative
难以获得,negative
难以获得的,negative
难以解决,negative
难以达到,negative
难以逾越,negative
难以预料,negative
难以预测,negative
难以驾驭的,negative
难信,negative
难兄难弟,negative
难免,negative
难办,negative
难受,negative
难听,negative
难堪,negative
难处,negative
难处理的,negative
难实施的,negative
难度,negative
难度很大,negative
难度较大,negative
难当,negative
难懂的,negative
难接近,negative
难掩,negative
难改,negative
难料,negative
难有,negative
难民,negative
难求,negative
难测,negative
难点,negative
难熬,negative
难现,negative
难用,negative
难看,negative
难续,negative
难耐,negative
难获得的,negative
难见,negative
难觅,negative
难解,negative
难言,negative
难言之隐,negative
难辞其咎,negative
难辨,negative
难辨认的,negative
难达到的,negative
难过,negative
难逃,negative
难题,negative
难驾驭,negative
雁过拔毛,negative
雕琢,negative
雪上加霜,negative
雪崩,negative
雪灾,negative
零乱,negative
零增长,negative
零落,negative
雷区,negative
雷同,negative
需注意,negative
震怒,negative
震惊,negative
震惊的,negative
震荡,negative
震荡下行,negative
震荡整理,negative
露出的,negative
露怯,negative
露骨,negative
霸占,negative
霸权,negative
霸王,negative
霸道,negative
霾,negative
青黄不接,negative
非一日之寒,negative
非人,negative
非分,negative
